DATAFLOW,LAST UPDATE,freq,unit,animals,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,NO,2006,67941,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,NO,2007,97703,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,NO,2008,173120,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,NO,2009,244652,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,NO,2010,311244,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,NO,2011,305403,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PL,2008,131946,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PL,2009,186311,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PL,2010,218618,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PL,2011,204858,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2002,7024,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2003,12164,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2004,47158,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2005,45377,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2008,40736,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2009,53440,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2010,57002,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,PT,2011,46071,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,RO,2006,4300,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,RO,2007,4320,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,RO,2008,6080,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,RO,2009,9400,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,RO,2010,21580,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,RO,2011,46506,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2003,343563,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2004,391971,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2005,410919,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2006,415194,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2007,457770,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2008,676310,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2009,786430,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2010,947086,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SE,2011,922929,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2004,14218,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2005,17642,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2006,15107,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2007,18516,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2008,20090,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2009,21904,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2010,27751,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SI,2011,29558,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2004,49,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2005,76,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2006,58,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2007,58,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2008,4237,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2009,4324,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2010,188787,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,SK,2011,6892,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2001,1360100,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2002,1743308,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2003,2561217,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2004,2662347,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2005,3439548,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2006,4421326,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2007,4440698,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2008,4362939,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2009,3958669,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2010,3870891,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5000,UK,2011,2838150,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,1999,31093,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2000,69327,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2001,68582,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2002,59714,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2003,37932,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2004,116379,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2005,118852,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2006,94452,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2007,99147,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2008,147800,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2009,167312,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2010,190523,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BE,2011,192928,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BG,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BG,2007,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,BG,2011,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,1997,65548,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,1998,104233,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,1999,155202,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2000,180850,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2001,214281,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2002,258213,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2003,274329,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2004,324471,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2005,346077,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2006,357222,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2007,243266,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2008,389827,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2009,419746,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CH,2010,428008,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CZ,2004,1174,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CZ,2006,3194,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CZ,2007,3327,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CZ,2008,5591,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CZ,2009,7349,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CZ,2010,13513,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,CZ,2011,13432,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,1998,495497,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,1999,688453,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2000,664615,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2001,682985,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2002,658156,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2003,565844,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2004,777037,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2005,813558,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2006,875610,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2008,892858,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2009,816289,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2010,884215,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,DK,2011,978992,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EE,2005,3978,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EE,2006,4602,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EE,2007,3808,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EE,2008,3946,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EE,2009,7792,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EE,2010,6616,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2002,20455,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2003,31361,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2004,34422,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2005,52288,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2006,62498,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2007,82088,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2008,110872,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2009,122115,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2010,124103,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,EL,2011,133677,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,ES,2004,53707,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,ES,2005,66661,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,ES,2006,59300,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,ES,2007,68051,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,ES,2010,78082,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,ES,2011,111458,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2000,29045,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2001,35363,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2002,51951,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2003,75140,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2004,74468,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2005,84098,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2006,80475,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2007,73516,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2008,73025,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2009,87665,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2010,97598,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FI,2011,112661,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2001,1415653,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2002,1327389,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2003,1302750,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2004,1481710,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2005,1620181,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2006,1604366,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2007,1618730,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2008,1703186,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2010,2286427,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,FR,2011,2991557,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,HR,2009,545,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,HR,2010,551,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,HR,2011,1969,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,HU,2009,29386,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,HU,2010,32199,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,HU,2011,22005,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IE,2005,20000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IE,2006,24000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IE,2007,30000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IE,2008,40000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IE,2009,35000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2002,534479,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2003,361087,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2004,503639,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2005,722399,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2006,1055060,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2007,978641,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2008,1152959,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2009,1263032,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2010,1502549,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,IT,2011,1399265,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LT,2004,861,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LT,2005,215,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LT,2006,593,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LT,2007,1038,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LT,2008,960,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LT,2009,1190,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LT,2010,2169,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LU,2002,2409,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LU,2009,10442,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LV,2004,4222,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,LV,2010,24250,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,MT,2005,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,MT,2006,0,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,1998,81670,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,1999,116540,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2000,184855,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2001,331425,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2002,251836,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2003,225609,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2004,405123,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2005,513329,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2006,927501,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2007,972123,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2008,2308754,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2009,1600000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2010,2250000,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NL,2011,1769420,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2002,34331,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2003,38628,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2004,57511,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2005,32656,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2006,66273,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2007,84310,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2008,119323,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2009,170409,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2010,153306,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,NO,2011,136395,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,PL,2005,101011,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,PL,2006,137055,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,PL,2007,118184,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,PL,2008,78643,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,PL,2009,131579,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,PL,2010,164816,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,PL,2011,159154,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,RO,2006,4300,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,RO,2007,4320,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,RO,2008,6080,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,RO,2009,9400,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,RO,2010,21580,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,RO,2011,46356,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SE,2003,321955,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SE,2004,345998,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SE,2005,365332,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SE,2006,360093,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SE,2009,607236,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SE,2010,761952,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SE,2011,746839,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2004,10173,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2005,13871,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2006,12451,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2007,15470,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2008,17199,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2009,17886,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2010,21419,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SI,2011,20554,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2004,45,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2005,57,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2006,49,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2007,49,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2008,3998,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2009,3765,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2010,188669,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,SK,2011,6815,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,UK,2001,703874,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,UK,2002,708336,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,UK,2003,1420555,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,UK,2004,1337369,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,UK,2005,1397517,
ESTAT:ORG_LSTSPEC_H(1.0),13/02/2019 23:00,A,NR,A5110O,UK,2006,1573880,
